feature,importance
1,0.5192051576444289
3,0.465684370396657
2,0.005498548900098975
0,0.0047300617102050205
9,0.0010401191702518033
6,0.001020277497620681
4,0.0007054149106668871
5,0.0006358971645097245
13,0.0006299628628811258
11,0.0005590738681830307
7,0.0001609229631628498
12,6.765669127432812e-05
14,2.827117784715027e-05
8,2.6073088146067772e-05
10,8.191954066221556e-06
